"CodFam","TipIns","AñoInd","MesInd","BCVInd"
"05","1","2000","3","10220,8"
"05","1","2000","4","10243,4"
"05","1","2000","5","10243,4"
"05","1","2000","6","10243,4"
"05","1","2000","7","10492,4"
"05","1","2000","8","10492,4"
"05","1","2000","9","11320,4"
"05","1","2000","10","11393"
"05","1","2000","11","11636,9"
"05","1","2000","12","11636,9"
"05","1","2001","1","11636,9"
"05","1","2001","2","11671"
"07","1","1995","1","1518,8"
"07","1","1995","2","1519"
"07","1","1995","3","1520,1"
"07","1","1995","4","1520,1"
"07","1","1995","5","1524,2"
"07","1","1995","6","1665,5"
"07","1","1995","7","1669,8"
"07","1","1995","8","1669,8"
"07","1","1995","9","1760,5"
"07","1","1995","10","1760,5"
"07","1","1995","11","2101,7"
"07","1","1995","12","2115,4"
"07","1","1996","1","2427"
"07","1","1996","2","3182,5"
"07","1","1996","3","3184,1"
"07","1","1996","4","3629,2"
"07","1","1996","5","4180,8"
"07","1","1996","6","4559,2"
"07","1","1996","7","4628"
"07","1","1996","8","4833,3"
"07","1","1996","9","4833,3"
"07","1","1996","10","4833,3"
"07","1","1996","11","4833,3"
"07","1","1996","12","4833,3"
"07","1","1997","1","100"
"07","1","1997","2","100"
"07","1","1997","3","100"
"07","1","1997","4","100"
"07","1","1997","5","100"
"07","1","1997","6","100"
"07","1","1997","7","100"
"07","1","1997","8","100"
"07","1","1997","9","100"
"07","1","1997","10","100"
"07","1","1997","11","100"
"07","1","1997","12","100"
"07","1","1998","1","7295,5"
"07","1","1998","2","7313,7"
"07","1","1998","3","7936,8"
"07","1","1998","4","8124,1"
"07","1","1998","5","8161,5"
"07","1","1998","6","9251,9"
"07","1","1998","7","9251,9"
"07","1","1998","8","9251,9"
"07","1","1998","9","9251,9"
"07","1","1998","10","9251,9"
"07","1","1998","11","9263"
"07","1","1998","12","9263"
"07","1","1999","1","9264,9"
"07","1","1999","2","9264,9"
"07","1","1999","3","10141,4"
"07","1","1999","4","10141,4"
"07","1","1999","5","10141,4"
"07","1","1999","6","10040"
"07","1","1999","7","10040"
"07","1","1999","8","100400"
"07","1","1999","9","10040"
"07","1","1999","10","10047"
"07","1","1999","11","10060"
"07","1","1999","12","8673,5"
"07","1","2000","1","8673,5"
"07","1","2000","2","8673,5"
"07","1","2000","3","8673,5"
"07","1","2000","4","8673,5"
"07","1","2000","5","8680,1"
"07","1","2000","6","8680,1"
"07","1","2000","7","8680,4"
"07","1","2000","8","8681,4"
"07","1","2000","9","8681,4"
"07","1","2000","10","8681,4"
"07","1","2000","11","8682,5"
"07","1","2000","12","8682,5"
"07","1","2001","1","8682,5"
"07","1","2001","2","8682,5"
"09","1","1995","1","1248,2"
"09","1","1995","2","1278,8"
"09","1","1995","3","1317,8"
"09","1","1995","4","1324,9"
"09","1","1995","5","1379,9"
"09","1","1995","6","1385,5"
"09","1","1995","7","1406,2"
"09","1","1995","8","1425,6"
"09","1","1995","9","1434,3"
"09","1","1995","10","1485,4"
"09","1","1995","11","1586,7"
"09","1","1995","12","1604"
"09","1","1996","1","2098,8"
"09","1","1996","2","2214,9"
"09","1","1996","3","2323"
"09","1","1996","4","2388,3"
"09","1","1996","5","3000,7"
"09","1","1996","6","3011,5"
"09","1","1996","7","3012,4"
"09","1","1996","8","3135,1"
"09","1","1996","9","3150,5"
"09","1","1996","10","3243,4"
"09","1","1996","11","3260,6"
"09","1","1996","12","3269,7"
"09","1","1997","1","100"
"09","1","1997","2","100"
"09","1","1997","3","100"
"09","1","1997","4","100"
"09","1","1997","5","100"
"09","1","1997","6","100"
"09","1","1997","7","100"
"09","1","1997","8","100"
"09","1","1997","9","100"
"09","1","1997","10","100"
"09","1","1997","11","100"
"09","1","1997","12","100"
"09","1","1998","1","4123,8"
"09","1","1998","2","4139,9"
"09","1","1998","3","4405,3"
"09","1","1998","4","4432,2"
"09","1","1998","5","4533,3"
"09","1","1998","6","4668,8"
"09","1","1998","7","4830,8"
"09","1","1998","8","4884,9"
"09","1","1998","9","4919,1"
"09","1","1998","10","5001,2"
"09","1","1998","11","5018,2"
"09","1","1998","12","5018,2"
"09","1","1999","1","5031,2"
"09","1","1999","2","5382,9"
"09","1","1999","3","5383,4"
"09","1","1999","4","5398,5"
"09","1","1999","5","5399"
"09","1","1999","6","5399,9"
"09","1","1999","7","5451,2"
"09","1","1999","8","5458,3"
"09","1","1999","9","5466,5"
"09","1","1999","10","5469,8"
"09","1","1999","11","5471,4"
"09","1","1999","12","4694,3"
"09","1","2000","1","5020,2"
"09","1","2000","2","5142,6"
"09","1","2000","3","5149,2"
"09","1","2000","4","5153,5"
"09","1","2000","5","5155,4"
"09","1","2000","6","5169,1"
"09","1","2000","7","5210,3"
"09","1","2000","8","5245,6"
"09","1","2000","9","5253,7"
"09","1","2000","10","5259,9"
"09","1","2000","11","5266,4"
"09","1","2000","12","5273,5"
"09","1","2001","1","5274,4"
"09","1","2001","2","5326,4"
"10","1","1995","1","2483"
"10","1","1995","2","2667"
"10","1","1995","3","2876,4"
"10","1","1995","4","2878,1"
"10","1","1995","5","2921,8"
"10","1","1995","6","2975,6"
"10","1","1995","7","3032,4"
"10","1","1995","8","3032,4"
"10","1","1995","9","3033,6"
"10","1","1995","10","3145,2"
"10","1","1995","11","3145,2"
"10","1","1995","12","3689,7"
"10","1","1996","1","4154,6"
"10","1","1996","2","4641,1"
"10","1","1996","3","5086,2"
"10","1","1996","4","5661,4"
"10","1","1996","5","8203,9"
"10","1","1996","6","8452,5"
"10","1","1996","7","8484,6"
"10","1","1996","8","8786,3"
"10","1","1996","9","8786,3"
"10","1","1996","10","8787,2"
"10","1","1996","11","8803"
"10","1","1996","12","8803"
"10","1","1997","1","100"
"10","1","1997","2","100"
"10","1","1997","3","100"
"10","1","1997","4","100"
"10","1","1997","5","100"
"10","1","1997","6","100"
"10","1","1997","7","100"
"10","1","1997","8","100"
"10","1","1997","9","100"
"10","1","1997","10","100"
"10","1","1997","11","100"
"10","1","1997","12","100"
"10","1","1998","1","10556,2"
"10","1","1998","2","10928,8"
"10","1","1998","3","11388,9"
"10","1","1998","4","11522,2"
"10","1","1998","5","11544,1"
"10","1","1998","6","11545,3"
"10","1","1998","7","13038,1"
"10","1","1998","8","13404,5"
"10","1","1998","9","13423,3"
"10","1","1998","10","13428,7"
"10","1","1998","11","13428,7"
"10","1","1998","12","13687,9"
"10","1","1999","1","13701,6"
"10","1","1999","2","13822,2"
"10","1","1999","3","13830,5"
"10","1","1999","4","13830,5"
"10","1","1999","5","13830,5"
"10","1","1999","6","13692,2"
"10","1","1999","7","13734,6"
"10","1","1999","8","14014,8"
"10","1","1999","9","14014,8"
"10","1","1999","10","14014,8"
"10","1","1999","11","14014,8"
"10","1","1999","12","11961,7"
"10","1","2000","1","11966,8"
"10","1","2000","2","12727,9"
"10","1","2000","3","13190,4"
"10","1","2000","4","13190,4"
"10","1","2000","5","13196,5"
"10","1","2000","6","13273,7"
"10","1","2000","7","13336"
"10","1","2000","8","13444,6"
"10","1","2000","9","13499,3"
"10","1","2000","10","13840,5"
"10","1","2000","11","13840,5"
"10","1","2000","12","13840,5"
"10","1","2001","1","13860,7"
"10","1","2001","2","13862,3"
"11","1","1995","1","1565"
"11","1","1995","2","1565"
"11","1","1995","3","1565"
"11","1","1995","4","1565,8"
"11","1","1995","5","1623,5"
"11","1","1995","6","1623,5"
"11","1","1995","7","1635,4"
"11","1","1995","8","1785,4"
"11","1","1995","9","1804,5"
"11","1","1995","10","1885,9"
"11","1","1995","11","2377"
"11","1","1995","12","2393,4"
"11","1","1996","1","3105,9"
"11","1","1996","2","3162,7"
"11","1","1996","3","3201"
"11","1","1996","4","3201"
"11","1","1996","5","4056"
"11","1","1996","6","4056"
"11","1","1996","7","4056"
"11","1","1996","8","4311,9"
"11","1","1996","9","4748,3"
"11","1","1996","10","4892,6"
"11","1","1996","11","5105,9"
"11","1","1996","12","5235,6"
"11","1","1997","1","100"
"11","1","1997","2","100"
"11","1","1997","3","100"
"11","1","1997","4","100"
"11","1","1997","5","100"
"11","1","1997","6","100"
"11","1","1997","7","100"
"11","1","1997","8","100"
"11","1","1997","9","100"
"11","1","1997","10","100"
"11","1","1997","11","100"
"11","1","1997","12","100"
"11","1","1998","1","7709,8"
"11","1","1998","2","7709,8"
"11","1","1998","3","9889,4"
"11","1","1998","4","9889,4"
"11","1","1998","5","9889,4"
"11","1","1998","6","9889,4"
"11","1","1998","7","9889,4"
"11","1","1998","8","9889,4"
"11","1","1998","9","10441,2"
"11","1","1998","10","10441,2"
"11","1","1998","11","10441,2"
"11","1","1998","12","10441,2"
"11","1","1999","1","10441,2"
"11","1","1999","2","10441,2"
"11","1","1999","3","11718,2"
"11","1","1999","4","11718,2"
"11","1","1999","5","11718,2"
"11","1","1999","6","11601"
"11","1","1999","7","11601"
"11","1","1999","8","11601"
"11","1","1999","9","11601"
"11","1","1999","10","11601"
"11","1","1999","11","12270,4"
"11","1","1999","12","10605,9"
"11","1","2000","1","10605,9"
"11","1","2000","2","10605,9"
"11","1","2000","3","10605,9"
"11","1","2000","4","10605,9"
"11","1","2000","5","10605,9"
"11","1","2000","6","10605,9"
"11","1","2000","7","10605,9"
"11","1","2000","8","10673,8"
"11","1","2000","9","10680,3"
"11","1","2000","10","10680,3"
"11","1","2000","11","10680,3"
"11","1","2000","12","10680,3"
"11","1","2001","1","10680,3"
"11","1","2001","2","11339,1"
"12","1","1995","1","2091,4"
"12","1","1995","2","2150,4"
"12","1","1995","3","2176,4"
"12","1","1995","4","2305,2"
"12","1","1995","5","2339,6"
"12","1","1995","6","2388,5"
"12","1","1995","7","2397,1"
"12","1","1995","8","2426,1"
"12","1","1995","9","2472,7"
"12","1","1995","10","2440,3"
"12","1","1995","11","2623,8"
"12","1","1995","12","2796,4"
"12","1","1996","1","4080,2"
"12","1","1996","2","4087,1"
"12","1","1996","3","4248,5"
"12","1","1996","4","4426,9"
"12","1","1996","5","5790,4"
"12","1","1996","6","5848,9"
"12","1","1996","7","6146"
"12","1","1996","8","6456,2"
"12","1","1996","9","6456,2"
"12","1","1996","10","6456,2"
"12","1","1996","11","6456,2"
"12","1","1996","12","6456,2"
"12","1","1997","1","100"
"12","1","1997","2","100"
"12","1","1997","3","100"
"12","1","1997","4","100"
"12","1","1997","5","100"
"12","1","1997","6","100"
"12","1","1997","7","100"
"12","1","1997","8","100"
"12","1","1997","9","100"
"12","1","1997","10","100"
"12","1","1997","11","100"
"12","1","1997","12","100"
"12","1","1998","1","7505,6"
"12","1","1998","2","7766"
"12","1","1998","3","7799,4"
"12","1","1998","4","7875,1"
"12","1","1998","5","8246,8"
"12","1","1998","6","8321,8"
"12","1","1998","7","8400"
"12","1","1998","8","8430,2"
"12","1","1998","9","8471,5"
"12","1","1998","10","8472,3"
"12","1","1998","11","8472,3"
"12","1","1998","12","8472,3"
"12","1","1999","1","8507"
"12","1","1999","2","8507"
"12","1","1999","3","8507"
"12","1","1999","4","8507"
"12","1","1999","5","8574,2"
"12","1","1999","6","8542"
"12","1","1999","7","8542"
"12","1","1999","8","8888,8"
"12","1","1999","9","8957,2"
"12","1","1999","10","9019"
"12","1","1999","11","9351,8"
"12","1","1999","12","8355,7"
"12","1","2000","1","8664,7"
"12","1","2000","2","8710,9"
"12","1","2000","3","9060,9"
"12","1","2000","4","9190"
"12","1","2000","5","10027,5"
"12","1","2000","6","10084,4"
"12","1","2000","7","10122,6"
"12","1","2000","8","10196,5"
"12","1","2000","9","10228,1"
"12","1","2000","10","10254,7"
"12","1","2000","11","10257,7"
"12","1","2000","12","10370,5"
"12","1","2001","1","10373,9"
"12","1","2001","2","10373,9"
"13","1","1995","1","1671,4"
"13","1","1995","2","2020,4"
"13","1","1995","3","2189,7"
"13","1","1995","4","2254,7"
"13","1","1995","5","2328,7"
"13","1","1995","6","2328,7"
"13","1","1995","7","2332,4"
"13","1","1995","8","2336,4"
"13","1","1995","9","2379,9"
"13","1","1995","10","2399,9"
"13","1","1995","11","2435,4"
"13","1","1995","12","2559,8"
"13","1","1996","1","3316"
"13","1","1996","2","3357,8"
"13","1","1996","3","3420,9"
"13","1","1996","4","3585,4"
"13","1","1996","5","4217,1"
"13","1","1996","6","4222,6"
"13","1","1996","7","4311,3"
"13","1","1996","8","4580,2"
"13","1","1996","9","4826,2"
"13","1","1996","10","4839,2"
"13","1","1996","11","4778,2"
"13","1","1996","12","4790,1"
"13","1","1997","1","100"
"13","1","1997","2","100"
"13","1","1997","3","100"
"13","1","1997","4","100"
"13","1","1997","5","100"
"13","1","1997","6","100"
"13","1","1997","7","100"
"13","1","1997","8","100"
"13","1","1997","9","100"
"13","1","1997","10","100"
"13","1","1997","11","100"
"13","1","1997","12","100"
"13","1","1998","1","6596"
"13","1","1998","2","6706,8"
"13","1","1998","3","6743,7"
"13","1","1998","4","6968,9"
"13","1","1998","5","7111,8"
"13","1","1998","6","7111,8"
"13","1","1998","7","7236,3"
"13","1","1998","8","7262,4"
"13","1","1998","9","7311,1"
"13","1","1998","10","7433,2"
"13","1","1998","11","7471,9"
"13","1","1998","12","7471,9"
"13","1","1999","1","7486,8"
"13","1","1999","2","7609,6"
"13","1","1999","3","7657,5"
"13","1","1999","4","7657,5"
"13","1","1999","5","7657,5"
"13","1","1999","6","7580,9"
"13","1","1999","7","7654,5"
"13","1","1999","8","7661,4"
"13","1","1999","9","7661,4"
"13","1","1999","10","7771,7"
"13","1","1999","11","7771,7"
"13","1","1999","12","6799,8"
"13","1","2000","1","6864,7"
"13","1","2000","2","6869,1"
"13","1","2000","3","6915,2"
"13","1","2000","4","6935,4"
"13","1","2000","5","6949,6"
"13","1","2000","6","6950,3"
"13","1","2000","7","6970,4"
"13","1","2000","8","7033,9"
"13","1","2000","9","7043,9"
"13","1","2000","10","7078,7"
"13","1","2000","11","7097,6"
"13","1","2000","12","7097,6"
"13","1","2001","1","7294,9"
"13","1","2001","2","7294,9"
"14","1","1995","1","2496,4"
"14","1","1995","2","2499,2"
"14","1","1995","3","2507,2"
"14","1","1995","4","2513,9"
"14","1","1995","5","2550,4"
"14","1","1995","6","2556,8"
"14","1","1995","7","2567,2"
"14","1","1995","8","2591,4"
"14","1","1995","9","2591,9"
"14","1","1995","10","2674,3"
"14","1","1995","11","2819"
"14","1","1995","12","2942,2"
"14","1","1996","1","3597,4"
"14","1","1996","2","3824"
"14","1","1996","3","3868"
"14","1","1996","4","3964,3"
"14","1","1996","5","4935,2"
"14","1","1996","6","5012,2"
"14","1","1996","7","5242,8"
"14","1","1996","8","5522,6"
"14","1","1996","9","5528,1"
"14","1","1996","10","5455,1"
"14","1","1996","11","5460"
"14","1","1996","12","5460"
"14","1","1997","1","100"
"14","1","1997","2","100"
"14","1","1997","3","100"
"14","1","1997","4","100"
"14","1","1997","5","100"
"14","1","1997","6","100"
"14","1","1997","7","100"
"14","1","1997","8","100"
"14","1","1997","9","100"
"14","1","1997","10","100"
"14","1","1997","11","100"
"14","1","1997","12","100"
"14","1","1998","1","6144,6"
"14","1","1998","2","6186,4"
"14","1","1998","3","6373,8"
"14","1","1998","4","6375,1"
"14","1","1998","5","6438,2"
"14","1","1998","6","6621,7"
"14","1","1998","7","6672"
"14","1","1998","8","7128,4"
"14","1","1998","9","7169,7"
"14","1","1998","10","7372,6"
"14","1","1998","11","7444,1"
"14","1","1998","12","7444,1"
"14","1","1999","1","7626,5"
"14","1","1999","2","7705,1"
"14","1","1999","3","7879,2"
"14","1","1999","4","7882,4"
"14","1","1999","5","7917,1"
"14","1","1999","6","8068,4"
"14","1","1999","7","8074"
"14","1","1999","8","8078,8"
"14","1","1999","9","8078,8"
"14","1","1999","10","8218,6"
"14","1","1999","11","8218,7"
"14","1","1999","12","6952,1"
"14","1","2000","1","7139,3"
"14","1","2000","2","7357,4"
"14","1","2000","3","7361,1"
"14","1","2000","4","7546"
"14","1","2000","5","7575,4"
"14","1","2000","6","7595,2"
"14","1","2000","7","7786,6"
"14","1","2000","8","7794,1"
"14","1","2000","9","7805,9"
"14","1","2000","10","7845,1"
"14","1","2000","11","7952,4"
"14","1","2000","12","7977,6"
"14","1","2001","1","8007,9"
"14","1","2001","2","8123,4"
"15","1","1995","1","2025,4"
"15","1","1995","2","2034,1"
"15","1","1995","3","2035,7"
"15","1","1995","4","2021,7"
"15","1","1995","5","2083,5"
"15","1","1995","6","2109,1"
"15","1","1995","7","2118,8"
"15","1","1995","8","2170,3"
"15","1","1995","9","2233,2"
"15","1","1995","10","2233,2"
"15","1","1995","11","2258,2"
"15","1","1995","12","2260,5"
"15","1","1996","1","2747,6"
"15","1","1996","2","3268,8"
"15","1","1996","3","3619,9"
"15","1","1996","4","4034,7"
"15","1","1996","5","4967,1"
"15","1","1996","6","5322,2"
"15","1","1996","7","5322,7"
"15","1","1996","8","5513,1"
"15","1","1996","9","5513,1"
"15","1","1996","10","5513,1"
"15","1","1996","11","5506,5"
"15","1","1996","12","5575,3"
"15","1","1997","1","100"
"15","1","1997","2","100"
"15","1","1997","3","100"
"15","1","1997","4","100"
"15","1","1997","5","100"
"15","1","1997","6","100"
"15","1","1997","7","100"
"15","1","1997","8","100"
"15","1","1997","9","100"
"15","1","1997","10","100"
"15","1","1997","11","100"
"15","1","1997","12","100"
"15","1","1998","1","6043,1"
"15","1","1998","2","6043,1"
"15","1","1998","3","6160,3"
"15","1","1998","4","6174,5"
"15","1","1998","5","6271,4"
"15","1","1998","6","6351,7"
"15","1","1998","7","6351,7"
"15","1","1998","8","6457,1"
"15","1","1998","9","6466,1"
"15","1","1998","10","6503"
"15","1","1998","11","6546,6"
"15","1","1998","12","6572,1"
"15","1","1999","1","6572,1"
"15","1","1999","2","6640,4"
"15","1","1999","3","6640,4"
"15","1","1999","4","6769,9"
"15","1","1999","5","6826,1"
"15","1","1999","6","6926,4"
"15","1","1999","7","6949,2"
"15","1","1999","8","6973,5"
"15","1","1999","9","7002,1"
"15","1","1999","10","7020,3"
"15","1","1999","11","7098,2"
"15","1","1999","12","6134,9"
"15","1","2000","1","6395,7"
"15","1","2000","2","6552,7"
"15","1","2000","3","6561,1"
"15","1","2000","4","6774,3"
"15","1","2000","5","6771,3"
"15","1","2000","6","6841,4"
"15","1","2000","7","6850,5"
"15","1","2000","8","6975,4"
"15","1","2000","9","6980,9"
"15","1","2000","10","6982,6"
"15","1","2000","11","7128,3"
"15","1","2000","12","7128,3"
"15","1","2001","1","7128,3"
"15","1","2001","2","7158,4"
"16","1","1995","1","1957"
"16","1","1995","2","2073,8"
"16","1","1995","3","2112,4"
"16","1","1995","4","2190,5"
"16","1","1995","5","2191"
"16","1","1995","6","2210,2"
"16","1","1995","7","2211,8"
"16","1","1995","8","2214,5"
"16","1","1995","9","2270,7"
"16","1","1995","10","2283,6"
"16","1","1995","11","2514,2"
"16","1","1995","12","2518,5"
"16","1","1996","1","2886,5"
"16","1","1996","2","3135,6"
"16","1","1996","3","3219"
"16","1","1996","4","3243,8"
"16","1","1996","5","4337,6"
"16","1","1996","6","4394"
"16","1","1996","7","4394"
"16","1","1996","8","4602,1"
"16","1","1996","9","4606,7"
"16","1","1996","10","4606,7"
"16","1","1996","11","4606,7"
"16","1","1996","12","4606,7"
"16","1","1997","1","100"
"16","1","1997","2","100"
"16","1","1997","3","100"
"16","1","1997","4","100"
"16","1","1997","5","100"
"16","1","1997","6","100"
"16","1","1997","7","100"
"16","1","1997","8","100"
"16","1","1997","9","100"
"16","1","1997","10","100"
"16","1","1997","11","100"
"16","1","1997","12","100"
"16","1","1998","1","5483,7"
"16","1","1998","2","5483,7"
"16","1","1998","3","5483,7"
"16","1","1998","4","5830,3"
"16","1","1998","5","5991,8"
"16","1","1998","6","6049,9"
"16","1","1998","7","6077,7"
"16","1","1998","8","6077,7"
"16","1","1998","9","6077,7"
"16","1","1998","10","6292,3"
